source_id,source_type,relationship_type,target_id,target_type,level,notes
S_5673,Symptom,INDICATES,D_1344,Diagnosis,Chief Sign,serum potasium>5.5 mmol/l
S_5678,Symptom,INDICATES,D_1344,Diagnosis,Level 1,"appropiate renal excretion (gfr, ttkg, distal flow adequate)"
S_5691,Symptom,INDICATES,D_1344,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_1344,Diagnosis,Level 3,
S_5673,Symptom,INDICATES,D_1345,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1345,Diagnosis,Level 1,
S_5707,Symptom,INDICATES,D_1345,Diagnosis,Level 2,"ttkg >7, urine na < 20 meq/l"
S_3,Symptom,INDICATES,D_1345,Diagnosis,Level 3,
S_5673,Symptom,INDICATES,D_1240,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1240,Diagnosis,Level 1,
S_5711,Symptom,INDICATES,D_1240,Diagnosis,Level 2,increased creatinine
S_3,Symptom,INDICATES,D_1240,Diagnosis,Level 3,
S_5673,Symptom,INDICATES,D_1347,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1347,Diagnosis,Level 1,
S_5711,Symptom,INDICATES,D_1347,Diagnosis,Level 2,increased creatinine
S_3,Symptom,INDICATES,D_1347,Diagnosis,Level 3,
S_5673,Symptom,INDICATES,D_1348,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1348,Diagnosis,Level 1,
S_5719,Symptom,INDICATES,D_1348,Diagnosis,Level 2,ttkg <7
S_5720,Symptom,INDICATES,D_1348,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1348,Diagnosis,Level 4,
S_5673,Symptom,INDICATES,D_1349,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1349,Diagnosis,Level 1,
S_5719,Symptom,INDICATES,D_1349,Diagnosis,Level 2,ttkg <7
S_5720,Symptom,INDICATES,D_1349,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1349,Diagnosis,Level 4,
S_5673,Symptom,INDICATES,D_1350,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1350,Diagnosis,Level 1,
S_5719,Symptom,INDICATES,D_1350,Diagnosis,Level 2,ttkg <7
S_5720,Symptom,INDICATES,D_1350,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1350,Diagnosis,Level 4,
S_5673,Symptom,INDICATES,D_1351,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1351,Diagnosis,Level 1,
S_5719,Symptom,INDICATES,D_1351,Diagnosis,Level 2,ttkg <7
S_5735,Symptom,INDICATES,D_1351,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1351,Diagnosis,Level 4,
S_5673,Symptom,INDICATES,D_1241,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1241,Diagnosis,Level 1,
S_5719,Symptom,INDICATES,D_1241,Diagnosis,Level 2,ttkg <7
S_5735,Symptom,INDICATES,D_1241,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1241,Diagnosis,Level 4,
S_5673,Symptom,INDICATES,D_540,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_540,Diagnosis,Level 1,
S_5719,Symptom,INDICATES,D_540,Diagnosis,Level 2,ttkg <7
S_5735,Symptom,INDICATES,D_540,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_540,Diagnosis,Level 4,
S_5673,Symptom,INDICATES,D_1354,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1354,Diagnosis,Level 1,
S_5719,Symptom,INDICATES,D_1354,Diagnosis,Level 2,ttkg <7
S_5750,Symptom,INDICATES,D_1354,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1354,Diagnosis,Level 4,
S_5673,Symptom,INDICATES,D_1355,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1355,Diagnosis,Level 1,
S_5719,Symptom,INDICATES,D_1355,Diagnosis,Level 2,ttkg <7
S_5750,Symptom,INDICATES,D_1355,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1355,Diagnosis,Level 4,
S_5673,Symptom,INDICATES,D_1105,Diagnosis,Chief Sign,serum potassium > 5.5 mmol/l
S_5706,Symptom,INDICATES,D_1105,Diagnosis,Level 1,
S_5719,Symptom,INDICATES,D_1105,Diagnosis,Level 2,ttkg <7
S_5750,Symptom,INDICATES,D_1105,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1105,Diagnosis,Level 4,
S_5762,Symptom,INDICATES,D_1357,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5678,Symptom,INDICATES,D_1357,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_1357,Diagnosis,Level 2,
S_5762,Symptom,INDICATES,D_1358,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5678,Symptom,INDICATES,D_1358,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_1358,Diagnosis,Level 2,
S_5762,Symptom,INDICATES,D_1359,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5678,Symptom,INDICATES,D_1359,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_1359,Diagnosis,Level 2,
S_5762,Symptom,INDICATES,D_1360,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5678,Symptom,INDICATES,D_1360,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_1360,Diagnosis,Level 2,
S_5762,Symptom,INDICATES,D_1361,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5678,Symptom,INDICATES,D_1361,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_1361,Diagnosis,Level 2,
S_5762,Symptom,INDICATES,D_1362,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5678,Symptom,INDICATES,D_1362,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_1362,Diagnosis,Level 2,
S_5762,Symptom,INDICATES,D_1363,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5678,Symptom,INDICATES,D_1363,Diagnosis,Level 1,
S_3,Symptom,INDICATES,D_1363,Diagnosis,Level 2,
S_5762,Symptom,INDICATES,D_156,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_156,Diagnosis,Level 1,
S_5785,Symptom,INDICATES,D_156,Diagnosis,Level 2,urine loss < 20 mmol/d
S_3,Symptom,INDICATES,D_156,Diagnosis,Level 3,
S_5762,Symptom,INDICATES,D_155,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_155,Diagnosis,Level 1,
S_5785,Symptom,INDICATES,D_155,Diagnosis,Level 2,urine loss < 20 mmol/d
S_3,Symptom,INDICATES,D_155,Diagnosis,Level 3,
S_5762,Symptom,INDICATES,D_1366,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1366,Diagnosis,Level 1,
S_5785,Symptom,INDICATES,D_1366,Diagnosis,Level 2,urine loss < 20 mmol/d
S_3,Symptom,INDICATES,D_1366,Diagnosis,Level 3,
S_5762,Symptom,INDICATES,D_1367,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1367,Diagnosis,Level 1,
S_5785,Symptom,INDICATES,D_1367,Diagnosis,Level 2,urine loss < 20 mmol/d
S_3,Symptom,INDICATES,D_1367,Diagnosis,Level 3,
S_5762,Symptom,INDICATES,D_1368,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1368,Diagnosis,Level 1,
S_5801,Symptom,INDICATES,D_1368,Diagnosis,Level 2,urine loss >20mmol/d
S_5802,Symptom,INDICATES,D_1368,Diagnosis,Level 3,ttkg<4
S_3,Symptom,INDICATES,D_1368,Diagnosis,Level 4,
S_5762,Symptom,INDICATES,D_1369,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1369,Diagnosis,Level 1,
S_5801,Symptom,INDICATES,D_1369,Diagnosis,Level 2,urine loss >20mmol/d
S_5807,Symptom,INDICATES,D_1369,Diagnosis,Level 3,ttkg>4
S_5808,Symptom,INDICATES,D_1369,Diagnosis,Level 4,
S_5809,Symptom,INDICATES,D_1369,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_1369,Diagnosis,Level 6,
S_5762,Symptom,INDICATES,D_1370,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1370,Diagnosis,Level 1,
S_5801,Symptom,INDICATES,D_1370,Diagnosis,Level 2,urine loss >20mmol/d
S_5807,Symptom,INDICATES,D_1370,Diagnosis,Level 3,ttkg>4
S_5808,Symptom,INDICATES,D_1370,Diagnosis,Level 4,
S_5809,Symptom,INDICATES,D_1370,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_1370,Diagnosis,Level 6,
S_5762,Symptom,INDICATES,D_1371,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1371,Diagnosis,Level 1,
S_5801,Symptom,INDICATES,D_1371,Diagnosis,Level 2,urine loss >20mmol/d
S_5807,Symptom,INDICATES,D_1371,Diagnosis,Level 3,ttkg>4
S_5808,Symptom,INDICATES,D_1371,Diagnosis,Level 4,
S_5809,Symptom,INDICATES,D_1371,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_1371,Diagnosis,Level 6,
S_5762,Symptom,INDICATES,D_1269,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1269,Diagnosis,Level 1,
S_5801,Symptom,INDICATES,D_1269,Diagnosis,Level 2,urine loss >20mmol/d
S_5807,Symptom,INDICATES,D_1269,Diagnosis,Level 3,ttkg>4
S_5808,Symptom,INDICATES,D_1269,Diagnosis,Level 4,
S_5830,Symptom,INDICATES,D_1269,Diagnosis,Level 5,
S_5720,Symptom,INDICATES,D_1269,Diagnosis,Level 6,
S_3,Symptom,INDICATES,D_1269,Diagnosis,Level 7,
S_5762,Symptom,INDICATES,D_1373,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1373,Diagnosis,Level 1,
S_5801,Symptom,INDICATES,D_1373,Diagnosis,Level 2,urine loss >20mmol/d
S_5807,Symptom,INDICATES,D_1373,Diagnosis,Level 3,ttkg>4
S_5808,Symptom,INDICATES,D_1373,Diagnosis,Level 4,
S_5830,Symptom,INDICATES,D_1373,Diagnosis,Level 5,
S_5839,Symptom,INDICATES,D_1373,Diagnosis,Level 6,
S_3,Symptom,INDICATES,D_1373,Diagnosis,Level 7,
S_5762,Symptom,INDICATES,D_1374,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1374,Diagnosis,Level 1,
S_5801,Symptom,INDICATES,D_1374,Diagnosis,Level 2,urine loss >20mmol/d
S_5807,Symptom,INDICATES,D_1374,Diagnosis,Level 3,ttkg>4
S_5808,Symptom,INDICATES,D_1374,Diagnosis,Level 4,
S_5830,Symptom,INDICATES,D_1374,Diagnosis,Level 5,
S_5750,Symptom,INDICATES,D_1374,Diagnosis,Level 6,
S_3,Symptom,INDICATES,D_1374,Diagnosis,Level 7,
S_5762,Symptom,INDICATES,D_1375,Diagnosis,Chief Sign,serum potassium < 3.5 mmol/l
S_5784,Symptom,INDICATES,D_1375,Diagnosis,Level 1,
S_5801,Symptom,INDICATES,D_1375,Diagnosis,Level 2,urine loss >20mmol/d
S_5807,Symptom,INDICATES,D_1375,Diagnosis,Level 3,ttkg>4
S_5808,Symptom,INDICATES,D_1375,Diagnosis,Level 4,
S_5830,Symptom,INDICATES,D_1375,Diagnosis,Level 5,
S_5750,Symptom,INDICATES,D_1375,Diagnosis,Level 6,
S_3,Symptom,INDICATES,D_1375,Diagnosis,Level 7,
S_5857,Symptom,INDICATES,D_1376,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5858,Symptom,INDICATES,D_1376,Diagnosis,Level 1,>3l/24 hours renal water loss
S_5859,Symptom,INDICATES,D_1376,Diagnosis,Level 2,> 300 mmol/kg
S_3,Symptom,INDICATES,D_1376,Diagnosis,Level 3,
S_5857,Symptom,INDICATES,D_1377,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5858,Symptom,INDICATES,D_1377,Diagnosis,Level 1,>3l/24 hours renal water loss
S_5859,Symptom,INDICATES,D_1377,Diagnosis,Level 2,> 300 mmol/kg
S_3,Symptom,INDICATES,D_1377,Diagnosis,Level 3,
S_5857,Symptom,INDICATES,D_1378,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5858,Symptom,INDICATES,D_1378,Diagnosis,Level 1,>3l/24 hours renal water loss
S_5867,Symptom,INDICATES,D_1378,Diagnosis,Level 2,< 300 mmol/kg
S_3,Symptom,INDICATES,D_1378,Diagnosis,Level 3,
S_5857,Symptom,INDICATES,D_1379,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5870,Symptom,INDICATES,D_1379,Diagnosis,Level 1,urine <3l/24 hours
S_5871,Symptom,INDICATES,D_1379,Diagnosis,Level 2,decreased intake of water
S_3,Symptom,INDICATES,D_1379,Diagnosis,Level 3,
S_5857,Symptom,INDICATES,D_1380,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5870,Symptom,INDICATES,D_1380,Diagnosis,Level 1,urine <3l/24 hours
S_5871,Symptom,INDICATES,D_1380,Diagnosis,Level 2,decreased intake of water
S_3,Symptom,INDICATES,D_1380,Diagnosis,Level 3,
S_5857,Symptom,INDICATES,D_1381,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5870,Symptom,INDICATES,D_1381,Diagnosis,Level 1,urine <3l/24 hours
S_5879,Symptom,INDICATES,D_1381,Diagnosis,Level 2,
S_5785,Symptom,INDICATES,D_1381,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1381,Diagnosis,Level 4,
S_5857,Symptom,INDICATES,D_144,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5870,Symptom,INDICATES,D_144,Diagnosis,Level 1,urine <3l/24 hours
S_5879,Symptom,INDICATES,D_144,Diagnosis,Level 2,
S_5885,Symptom,INDICATES,D_144,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_144,Diagnosis,Level 4,
S_5857,Symptom,INDICATES,D_1383,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5870,Symptom,INDICATES,D_1383,Diagnosis,Level 1,urine <3l/24 hours
S_5879,Symptom,INDICATES,D_1383,Diagnosis,Level 2,
S_5885,Symptom,INDICATES,D_1383,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1383,Diagnosis,Level 4,
S_5857,Symptom,INDICATES,D_188,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5870,Symptom,INDICATES,D_188,Diagnosis,Level 1,urine <3l/24 hours
S_5879,Symptom,INDICATES,D_188,Diagnosis,Level 2,
S_5885,Symptom,INDICATES,D_188,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_188,Diagnosis,Level 4,
S_5857,Symptom,INDICATES,D_1385,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5870,Symptom,INDICATES,D_1385,Diagnosis,Level 1,urine <3l/24 hours
S_5879,Symptom,INDICATES,D_1385,Diagnosis,Level 2,
S_5885,Symptom,INDICATES,D_1385,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1385,Diagnosis,Level 4,
S_5857,Symptom,INDICATES,D_1386,Diagnosis,Chief Sign,"serum sodium > 145 mmol/l, excess free water loss"
S_5870,Symptom,INDICATES,D_1386,Diagnosis,Level 1,urine <3l/24 hours
S_5879,Symptom,INDICATES,D_1386,Diagnosis,Level 2,
S_5885,Symptom,INDICATES,D_1386,Diagnosis,Level 3,
S_3,Symptom,INDICATES,D_1386,Diagnosis,Level 4,
S_5907,Symptom,INDICATES,D_1387,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5908,Symptom,INDICATES,D_1387,Diagnosis,Level 1,
S_5909,Symptom,INDICATES,D_1387,Diagnosis,Level 2,280-295 mmol/kg
S_3,Symptom,INDICATES,D_1387,Diagnosis,Level 3,
S_5907,Symptom,INDICATES,D_1388,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5908,Symptom,INDICATES,D_1388,Diagnosis,Level 1,
S_5909,Symptom,INDICATES,D_1388,Diagnosis,Level 2,280-295 mmol/kg
S_3,Symptom,INDICATES,D_1388,Diagnosis,Level 3,
S_5907,Symptom,INDICATES,D_1389,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5908,Symptom,INDICATES,D_1389,Diagnosis,Level 1,
S_5917,Symptom,INDICATES,D_1389,Diagnosis,Level 2,> 295 mmol/kg
S_3,Symptom,INDICATES,D_1389,Diagnosis,Level 3,
S_5907,Symptom,INDICATES,D_1390,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5908,Symptom,INDICATES,D_1390,Diagnosis,Level 1,
S_5917,Symptom,INDICATES,D_1390,Diagnosis,Level 2,> 295 mmol/kg
S_3,Symptom,INDICATES,D_1390,Diagnosis,Level 3,
S_5907,Symptom,INDICATES,D_1391,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1391,Diagnosis,Level 1,posm < 280 mmol/kg
S_5925,Symptom,INDICATES,D_1391,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_1391,Diagnosis,Level 3,
S_5907,Symptom,INDICATES,D_1392,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1392,Diagnosis,Level 1,posm < 280 mmol/kg
S_5925,Symptom,INDICATES,D_1392,Diagnosis,Level 2,
S_3,Symptom,INDICATES,D_1392,Diagnosis,Level 3,
S_5907,Symptom,INDICATES,D_1393,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1393,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_1393,Diagnosis,Level 2,
S_5934,Symptom,INDICATES,D_1393,Diagnosis,Level 3,"uosm < 100 mmol/kg, adh suppression"
S_3,Symptom,INDICATES,D_1393,Diagnosis,Level 4,
S_5907,Symptom,INDICATES,D_1394,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1394,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_1394,Diagnosis,Level 2,
S_5934,Symptom,INDICATES,D_1394,Diagnosis,Level 3,"uosm < 100 mmol/kg, adh suppression"
S_3,Symptom,INDICATES,D_1394,Diagnosis,Level 4,
S_5907,Symptom,INDICATES,D_1395,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1395,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_1395,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_1395,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5945,Symptom,INDICATES,D_1395,Diagnosis,Level 4,euvolemic; no physiologic stimulus to adh
S_3,Symptom,INDICATES,D_1395,Diagnosis,Level 5,
S_5907,Symptom,INDICATES,D_1396,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1396,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_1396,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_1396,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5945,Symptom,INDICATES,D_1396,Diagnosis,Level 4,euvolemic; no physiologic stimulus to adh
S_3,Symptom,INDICATES,D_1396,Diagnosis,Level 5,
S_5907,Symptom,INDICATES,D_391,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_391,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_391,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_391,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5945,Symptom,INDICATES,D_391,Diagnosis,Level 4,euvolemic; no physiologic stimulus to adh
S_3,Symptom,INDICATES,D_391,Diagnosis,Level 5,
S_5907,Symptom,INDICATES,D_1398,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1398,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_1398,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_1398,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5945,Symptom,INDICATES,D_1398,Diagnosis,Level 4,euvolemic; no physiologic stimulus to adh
S_3,Symptom,INDICATES,D_1398,Diagnosis,Level 5,
S_5907,Symptom,INDICATES,D_795,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_795,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_795,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_795,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5945,Symptom,INDICATES,D_795,Diagnosis,Level 4,euvolemic; no physiologic stimulus to adh
S_3,Symptom,INDICATES,D_795,Diagnosis,Level 5,
S_5907,Symptom,INDICATES,D_470,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_470,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_470,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_470,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5975,Symptom,INDICATES,D_470,Diagnosis,Level 4,urine [na+] < 20 mmol/l
S_5976,Symptom,INDICATES,D_470,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_470,Diagnosis,Level 6,
S_5907,Symptom,INDICATES,D_1401,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1401,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_1401,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_1401,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5975,Symptom,INDICATES,D_1401,Diagnosis,Level 4,urine [na+] < 20 mmol/l
S_5976,Symptom,INDICATES,D_1401,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_1401,Diagnosis,Level 6,
S_5907,Symptom,INDICATES,D_1402,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1402,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_1402,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_1402,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5975,Symptom,INDICATES,D_1402,Diagnosis,Level 4,urine [na+] < 20 mmol/l
S_5976,Symptom,INDICATES,D_1402,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_1402,Diagnosis,Level 6,
S_5907,Symptom,INDICATES,D_437,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_437,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_437,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_437,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5975,Symptom,INDICATES,D_437,Diagnosis,Level 4,urine [na+] < 20 mmol/l
S_5997,Symptom,INDICATES,D_437,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_437,Diagnosis,Level 6,
S_5907,Symptom,INDICATES,D_440,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_440,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_440,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_440,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5975,Symptom,INDICATES,D_440,Diagnosis,Level 4,urine [na+] < 20 mmol/l
S_5997,Symptom,INDICATES,D_440,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_440,Diagnosis,Level 6,
S_5907,Symptom,INDICATES,D_441,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_441,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_441,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_441,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5975,Symptom,INDICATES,D_441,Diagnosis,Level 4,urine [na+] < 20 mmol/l
S_5997,Symptom,INDICATES,D_441,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_441,Diagnosis,Level 6,
S_5907,Symptom,INDICATES,D_1406,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1406,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_1406,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_1406,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5975,Symptom,INDICATES,D_1406,Diagnosis,Level 4,urine [na+] < 20 mmol/l
S_5997,Symptom,INDICATES,D_1406,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_1406,Diagnosis,Level 6,
S_5907,Symptom,INDICATES,D_84,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_84,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_84,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_84,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5975,Symptom,INDICATES,D_84,Diagnosis,Level 4,urine [na+] < 20 mmol/l
S_6025,Symptom,INDICATES,D_84,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_84,Diagnosis,Level 6,
S_5907,Symptom,INDICATES,D_1241,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_1241,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_1241,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_1241,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
S_5975,Symptom,INDICATES,D_1241,Diagnosis,Level 4,urine [na+] < 20 mmol/l
S_6025,Symptom,INDICATES,D_1241,Diagnosis,Level 5,
S_3,Symptom,INDICATES,D_1241,Diagnosis,Level 6,
S_5907,Symptom,INDICATES,D_791,Diagnosis,Chief Sign,serum sodium<135mmol/l
S_5924,Symptom,INDICATES,D_791,Diagnosis,Level 1,posm < 280 mmol/kg
S_5933,Symptom,INDICATES,D_791,Diagnosis,Level 2,
S_5944,Symptom,INDICATES,D_791,Diagnosis,Level 3,uosm > 100 mmol/kg adh expression
