id,name,type,notes,general_notes,life_threatening,definitions
D_1520,acetylsalicylic_acid,Diagnosis,,,,
D_1521,renal,Diagnosis,,,,
D_1522,gastrointestinal_(diarrhea),Diagnosis,,,,
D_1525,normal_arterial_blood_gas,Diagnosis,,,,
D_1526,mixed_acid-base_disorder,Diagnosis,,,,
D_1530,salicylate_poisoning,Diagnosis,,,,
D_1533,inborn_errors,Diagnosis,,,,
D_1535,starvation/alcoholic_ketosis,Diagnosis,,,,
D_1536,ethylene/propylene_glycol,Diagnosis,,,,
D_1538,"paraldehyde,_iron,_isoniazid,_toluene,_cyanide",Diagnosis,,,,
D_1540,normal_anion_gap_(<=12),Diagnosis,,,,
D_1542,fistula,Diagnosis,,"ttkg=(kurine*osmserum)/(kserum*osmurine)
urine net charge=una+uk-­ucl",,
D_1543,rta_type_ii,Diagnosis,,"ttkg=(kurine*osmserum)/(kserum*osmurine)
urine net charge=una+uk-­ucl",,
D_1544,carbonic_anhydrase_inhibitor,Diagnosis,,"ttkg=(kurine*osmserum)/(kserum*osmurine)
urine net charge=una+uk-­ucl",,
D_1545,rta_type_iv,Diagnosis,,"ttkg=(kurine*osmserum)/(kserum*osmurine)
urine net charge=una+uk-­ucl",,
D_1547,iv_bicarbonate,Diagnosis,,,,
D_1548,acute_correction_of_hypercapnia,Diagnosis,,,,
D_1549,milk-alkali_syndrome,Diagnosis,,,,
D_1550,bicarbonate_ingestion,Diagnosis,,,,
D_1551,malignant_hypertension,Diagnosis,,,,
D_1552,renovascular_hypertension,Diagnosis,,,,
D_1553,renin-secreting_tumor,Diagnosis,,,,
D_1554,aldosterone-secreting_mass,Diagnosis,,,,
D_1555,adrenal_hyperplasia,Diagnosis,,,,
D_1556,glucocorticoid_remediable_aldosteronism,Diagnosis,,,,
D_1558,liddles_syndrome,Diagnosis,,,,
D_1559,enzyme_deficiency,Diagnosis,,,,
D_1563,laxative_abuse,Diagnosis,,,,
D_1564,chloridorrhea,Diagnosis,,,,
D_1565,penicillins,Diagnosis,,,,
D_1566,diuretic_(loops/thiazide),Diagnosis,,,,
D_1567,hypomagnesemia,Diagnosis,,,,
D_1568,barrters/gitelmans,Diagnosis,,,,
D_1569,delirium/confusional_states,Diagnosis,,,,
D_1571,atrophic_urethritis/viginitis,Diagnosis,,,,
D_1572,pharmaceuticals,Diagnosis,,,,
D_1573,psycological/psychiatric,Diagnosis,,,,
D_1574,excessive_urine_output,Diagnosis,,,,
D_1575,restricted_mobility,Diagnosis,,,,
D_1576,stool_impaction,Diagnosis,,,,
D_1577,stress_incontinence_failure_of_urethral_sphincter_to_remain_closed_small_volume_precipitated_by_stress_maneuvers_more_common_in_multiparous_women,Diagnosis,failure of urethral sphincter to remain closed small volume precipitated by stress maneuvers more common in multiparous women,,,
D_1578,urge_incontinence,Diagnosis,"detrusor overactivity abrupt urgency moderate to large leakage of urine
precipitated by cold temperature & running water",,,
D_1579,impaired_detrusor_contraction,Diagnosis,"signs of autonomic neuropathy or spinal cord disease, cauda equina syndrome, anticholinergic medications",,,
D_1580,bladder_outlet_obstruction,Diagnosis,,,,
D_1581,urothelial_cell_carcinoma,Diagnosis,,,,
D_1582,squamous_cell_carcinoma,Diagnosis,,,,
D_1583,calcium_oxalate,Diagnosis,,,,
D_1584,calcium_phosphate,Diagnosis,,,,
D_1585,uric_acid,Diagnosis,radiolucent on x-ray,,,
D_1586,struvite,Diagnosis,,,,
D_1587,cysteine,Diagnosis,,,,
D_1588,retroperitoneal_fibrosis,Diagnosis,,,,
D_1590,ureteropelvic_junction_obstruction,Diagnosis,,,,
D_1591,carcinoma,Diagnosis,until proven otherwise,,,
D_1592,bladder_stone,Diagnosis,,,,
D_1596,urethral_stricture,Diagnosis,,,,
D_1597,posterior_urethal_valves,Diagnosis,,,,
D_1598,familial_combined_hyperlipidemia,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1599,familial_dysbetalipoproteinemia,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1604,apo-a1_deficency/variant,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1605,tangier_disease,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1606,lcat_deficiency_primary_hypo-alphalipoproteinemia,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1608,smoking,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1609,androgens,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1610,polygenix_hypercholesterolemia,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1611,familial_hypercholesterolemia,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1612,familial_defective_apob-100,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1613,ldlr_deficiency,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1614,hypothyroid,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1615,obstructive_liver_disease,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1617,familial_hypertriglyceridemia,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1618,familial_lpl_deficiency,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1619,apo-cii_deficiency,Diagnosis,,,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1622,increased_estrogen,Diagnosis,"e.g. pregnancy, hormone replacement therapy, oral contraceptive",,,"(hypertriglyceridemia: eruptove xanthoma, lipemia retinalis.),( increased idl: palmar crease xanthoma, tuberousxanthoma.), (increased ldl: tendon xanthomata on achilles tendon, knuckles.)"
D_1623,hypopituitarism,Diagnosis,,,,
D_1624,non-thyroid_illness,Diagnosis,,,,
D_1625,sub-clinical_thyrotoxicosis,Diagnosis,,,,
D_1626,t3_toxicosis,Diagnosis,,,,
D_1629,sub-clinical_hypothyroidism,Diagnosis,refer to hyperthyroidism on page 151,,,
D_1630,recovery_from_non-thyroid_illness,Diagnosis,,,,
D_1631,congenital_adrenal_hyperplasia,Diagnosis,,,,
D_1632,acth_dependent,Diagnosis,,,,
D_1633,acth_independent,Diagnosis,,,,
D_1634,macronodular_hyperplasia,Diagnosis,,,,
D_1635,androgen_releasing_adenoma,Diagnosis,,,,
D_1636,other_source,Diagnosis,"e.g. polycystic ovarian syndrome, congenital adrenal hyperplasia",,,
D_1637,estrogen_releasing_adenoma,Diagnosis,high plasma e2 + clinical picture,,,
D_1638,glucocorticoid_releasing_adenoma,Diagnosis,positive dexamethasone suppression test,,,
D_1639,aldosterone_releasing_adenoma,Diagnosis,high aldosterone: renin ratio,,,
D_1641,non-functioning_adenoma,Diagnosis,,,,
D_1642,lipoma,Diagnosis,,,,
D_1643,myelolipoma,Diagnosis,,,,
D_1644,gangliopneuroma,Diagnosis,,,,
D_1646,pseudocyst,Diagnosis,,,,
D_1648,"infection_(tb,_fungal)_amyloidosis",Diagnosis,,,,
D_1649,androgen_releasing_carcinoma,Diagnosis,e.g. adrenocortical carcinoma,,,
D_1651,estrogen_releasing_carcinoma,Diagnosis,high plasma e2 + clinical picture,,,
D_1652,glucocorticoid_releasing_carcinoma,Diagnosis,positive dexamethasone suppression test,,,
D_1653,aldosterone_releasing_carcinoma,Diagnosis,high aldosterone: renin ratio,,,
D_1656,lymphoma_metastases_(often_bilateral)_adrenal_carcinoma,Diagnosis,,,,
D_1658,hyperprolactinemia,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1659,congenital_gnrh_deficiency,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1660,infiltrative_or_inflammatory_lesion,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1662,infraction,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1663,empty_sella_syndrome,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1664,apoplexy,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1665,functional,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1666,hypothalamic,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1667,amenorrhea,Diagnosis,"e.g. weight loss, eating disorders, exercise, stress, prolonged illness)",if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1670,diabetes_mellitus,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1671,exogenous_androgen_use,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1672,congenital_structural_abnormalities,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1673,premature_ovarian_failures,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1674,menopause,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1675,spontaneous,Diagnosis,,if bleed with progestin challenge= estrogenized. if no bleed with progestin challenge=non-estrogenized,,
D_1676,microprolactinoma,Diagnosis,,,,
D_1677,steroid_hormone_intake,Diagnosis,,,,
D_1680,pituitary_macroadenoma,Diagnosis,,,,
D_1681,dopamine_inhibition,Diagnosis,,,,
D_1682,pituitary_stalk_compression/lession,Diagnosis,,,,
D_1683,renal_cancer_of_failure,Diagnosis,,,,
D_1684,lactotroph_adenoma,Diagnosis,,,,
D_1685,bronchogenic_tumor,Diagnosis,,,,
D_1686,contraceptive_pill/patch/ring,Diagnosis,,,,
D_1687,primary_hypothyroidism,Diagnosis,,,,
D_1690,other_internal_breast_discharge,Diagnosis,,,,
D_1692,adrenal_neoplasm,Diagnosis,,,,
D_1693,increased_extraglomerular_aromatase_activity,Diagnosis,,,,
D_1695,leydig_cell_tumor,Diagnosis,,,,
D_1696,sertoli_cell_tumor,Diagnosis,,,,
D_1697,extragonadal_germ_cell_tumor,Diagnosis,,,,
D_1698,hcg_secreting_nontrophoblastic_neoplasm,Diagnosis,,,,
D_1699,testicular_germ_cell_tumor,Diagnosis,,,,
D_1700,hyperthyrodism,Diagnosis,,,,
D_1701,androgen_resistance,Diagnosis,,,,
D_1703,hypogonadisim,Diagnosis,,,,
D_1704,klinefelters_syndrome,Diagnosis,,,,
D_1705,kallmans_syndrome,Diagnosis,,,,
D_1707,testicular_trauma,Diagnosis,,,,
D_1708,congenital_anorchia,Diagnosis,,,,
D_1709,viral_orchitis,Diagnosis,,,,
D_1710,prolactin_secreting_tumor,Diagnosis,,,,
D_1711,non-tumor_secondary_hypogonadism,Diagnosis,,,,
D_1712,pseudogynecomastia,Diagnosis,fat deposition only,,,
D_1713,newborns,Diagnosis,,,,
D_1714,pubscent/adolescent,Diagnosis,,,,
D_1715,elderly,Diagnosis,,,,
D_1717,danazol,Diagnosis,,,,
D_1718,progestin_containing_contraceptives,Diagnosis,,,,
D_1719,ovarian_neoplasm,Diagnosis,,,,
D_1720,hypertrichosis,Diagnosis,,,,
D_1722,familial,Diagnosis,,,,
D_1724,ethnic_background,Diagnosis,,,,
D_1726,cushings_syndrome,Diagnosis,,,,
D_1727,21-oh_congenital_adrenal_hyperplasia,Diagnosis,,,,
D_1729,hyperthechosis,Diagnosis,,,,
D_1730,tumor,Diagnosis,,,,
D_1731,congenital_adrenal,Diagnosis,,,,
D_1732,hyperplasia,Diagnosis,,,,
D_1733,cushings_syndrome_tumor,Diagnosis,,,,
D_1736,insulin_resistance_syndrome,Diagnosis,,,,
D_1737,testosterone_dhea,Diagnosis,,,,
D_1739,idiopathic_hirsutism,Diagnosis,normal cycles and androgen levels,,,
D_1741,anorexia_nervosa,Diagnosis,,,,
D_1742,malnutrition,Diagnosis,,,,
D_1743,porphyria,Diagnosis,,,,
D_1744,dermatomyositis,Diagnosis,,,,
D_1745,paraneoplastic_syndrome,Diagnosis,,,,
D_1748,phenytoin,Diagnosis,,,,
D_1749,cyclosporine,Diagnosis,,,,
D_1750,minoxidil_penicillamine,Diagnosis,,,,
D_1751,diazoxide,Diagnosis,,,,
D_1752,thiazide_diuretics,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1754,vitamin_a/isotretinoin,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1755,pth_related_peptide,Diagnosis,"e.g. breast, kidney, lung",corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1756,cytokine_mediated_bone_resoption,Diagnosis,"e.g. multiple myeloma, lymphomas) metastatic bone disease",corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1757,excess_vitamin_d/calcitriol_intake,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1758,"unregulated_conversion_of_25-oh_d3_to_1,_25_(oh)2d3",Diagnosis,"e.g. granulomatous disease, lymphoma",corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1759,excess_calcium_intake,Diagnosis,e.g. milk alkali,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1760,immobilization,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1763,pagets_disease,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1766,men_1_and_2a,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1768,autosomal_dominant_calcium_receptor_mutation,Diagnosis,casr,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1769,other_familial_hypercalcemias,Diagnosis,e.g. men,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1770,hypoparathyroidism,Diagnosis,"e.g. acquired, autoimmune, idiopathic, congenital, infiltrative",corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1771,activating_mutation_in_calcium_sensing_receptor,Diagnosis,casr,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1773,pth_resistance,Diagnosis,pseudohypoparathyroidism,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1774,calcium_complexing,Diagnosis,"citrate infusion, pancreatitis",corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1775,hypoparathyroidism_with_chronic_kidney_disease,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1776,secondary_hyperparathyroidism,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1777,rhabdomyolysis,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1778,phosphate_poisoning,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1779,severe_malnutrition_with_hypomagnesemia,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1780,vitamin_d_deficiency,Diagnosis,"e.g. diet, malabsorption, phenytoin, nephrotic syndrome, hepatobiliary disease",corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1781,hereditary_vitamin_d_resistance,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1782,1-_alfa-hydroxylase_deficiency,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1783,ca-s-r,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1784,digeorge,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1785,post_operative_neck,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1787,infiltrative_disease,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1788,autoimmune_polyendocrinopathy,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1791,short_gut,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1792,gastric_bypass,Diagnosis,,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1794,increased_vit-d_degradation,Diagnosis,e.g. anti-convulsants,corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1796,severe_hyperphosphatemia,Diagnosis,"e.g. tumor lysis syndrome, rhabdomyolysis, oral phosphate abuse/laxatives",corrected total serum calcium concentration (mmol/l) = measured total serum calcium concentration (mmol/l)+0.02[40g/l - albumin(g/l),,
D_1797,impaired_glucose_tolerance,Diagnosis,,,,"signs/symptoms: polyphagia, polydipsia, polyuria, blurred vision, fatigue and weight loss"
D_1798,type_1_diabetes,Diagnosis,,,,"signs/symptoms: polyphagia, polydipsia, polyuria, blurred vision, fatigue and weight loss"
D_1799,type_2_diabetes,Diagnosis,,,,"signs/symptoms: polyphagia, polydipsia, polyuria, blurred vision, fatigue and weight loss"
D_1800,gestational_diabetes,Diagnosis,,,,"signs/symptoms: polyphagia, polydipsia, polyuria, blurred vision, fatigue and weight loss"
D_1805,beta_antagonists,Diagnosis,,,,"signs/symptoms: polyphagia, polydipsia, polyuria, blurred vision, fatigue and weight loss"
D_1807,stress_hyperglycemia,Diagnosis,"e.g. trauma, surgery, burns, sepsis",,,"signs/symptoms: polyphagia, polydipsia, polyuria, blurred vision, fatigue and weight loss"
D_1810,post-stroke,Diagnosis,,,,"signs/symptoms: polyphagia, polydipsia, polyuria, blurred vision, fatigue and weight loss"
D_1811,post_myocardial_infraction,Diagnosis,,,,"signs/symptoms: polyphagia, polydipsia, polyuria, blurred vision, fatigue and weight loss"
D_1812,excess_insulin,Diagnosis,,,,"(neurogenic: irritability, tremor, palpitations, anxiety, tachycardia, sweating, pallor, paresthesias), (neuroglycopenia: confusion, lethargy, abnormal behaviour, amnesia, weakness, blurred vision, seizures.)"
D_1815,alimentary,Diagnosis,e.g. in the setting of gastric surgery,,,"(neurogenic: irritability, tremor, palpitations, anxiety, tachycardia, sweating, pallor, paresthesias), (neuroglycopenia: confusion, lethargy, abnormal behaviour, amnesia, weakness, blurred vision, seizures.)"
D_1816,congenital_enzyme_deficiencies,Diagnosis,,,,"(neurogenic: irritability, tremor, palpitations, anxiety, tachycardia, sweating, pallor, paresthesias), (neuroglycopenia: confusion, lethargy, abnormal behaviour, amnesia, weakness, blurred vision, seizures.)"
D_1818,critical_illness,Diagnosis,"e.g. hepatic failure, renal failure, cardiac failure",,,"(neurogenic: irritability, tremor, palpitations, anxiety, tachycardia, sweating, pallor, paresthesias), (neuroglycopenia: confusion, lethargy, abnormal behaviour, amnesia, weakness, blurred vision, seizures.)"
D_1822,hyperinsulinemic_states,Diagnosis,"e.g. glucagon, cathecolamine deficiency, insulinoma",,,"(neurogenic: irritability, tremor, palpitations, anxiety, tachycardia, sweating, pallor, paresthesias), (neuroglycopenia: confusion, lethargy, abnormal behaviour, amnesia, weakness, blurred vision, seizures.)"
D_1823,malnutrition/_anorexia_nervosa,Diagnosis,,,,"(neurogenic: irritability, tremor, palpitations, anxiety, tachycardia, sweating, pallor, paresthesias), (neuroglycopenia: confusion, lethargy, abnormal behaviour, amnesia, weakness, blurred vision, seizures.)"
